img,healthy,leaf_rust,powdery_mildew,seedlings,septoria,stem_rust,yellow_rust
ZindiTrain_70f8fcf0f4606060.jpg,0,1,0,0,0,0,0
ZindiTest_7212c5e0f8bf9d9c.jpg,0,1,0,0,0,0,1
Afonnikov_7222e30303efff7f.jpg,0,1,0,1,0,0,0
Gultyaeva_730307c6c7190747.jpg,0,0,0,0,0,0,1
Afonnikov_73307c384983c3ef.jpg,0,1,0,1,0,0,0
Gultyaeva_736262626763677f.jpg,0,1,0,1,0,0,0
Internet_73e15871787e6716.jpg,0,0,1,0,0,0,0
Gultyaeva_73f3cfddd0ae4700.jpg,0,0,0,0,0,0,1
ZindiTest_73f7757464646440.jpg,1,0,0,0,0,0,0
Orlova_74140017fffdfc00.jpg,0,1,0,1,0,0,0
ZindiTrain_74298d0f0124e9a8.jpg,0,1,0,0,0,0,0
ZindiTrain_76767e7676767e76.jpg,0,0,0,0,0,1,0
Internet_767f3b78f818060c.jpg,0,0,1,0,0,0,0
Bechtold_76fdfdfbd8894904.jpg,0,0,0,0,1,0,0
ZindiTest_76fe6e3e22aa3210.jpg,0,0,0,0,0,1,0
Orlova_77777f7752420202.jpg,0,1,1,0,0,0,0
pdd.jinr.ru_7777baba17171303.jpg,0,0,1,0,0,0,0
Skolotneva_777f6f4f1e03070f.jpg,0,0,0,1,0,1,0
ZindiTest_77f6fce0c0e0f2b0.jpg,0,1,0,0,0,0,0
Skolotneva_77ff1f56f0f4f060.jpg,0,0,0,0,0,1,0
Afonnikov_780000c1c1e0ffff.jpg,0,1,0,1,0,0,0
Internet_781854e4e0fc7e20.jpg,0,0,1,0,0,0,0
Internet_7839391818181a0b.jpg,0,0,1,0,0,0,0
Skolotneva_783f3f3d5d160600.jpg,0,0,0,0,0,1,0
ZindiTrain_78787cb8586884c0.jpg,0,0,0,0,0,0,1
ZindiTrain_789839f79f784c88.jpg,0,1,0,0,0,0,0
Gultyaeva_78c8f0f8268e8e48.jpg,0,0,0,1,0,0,1
ZindiTest_78f9fa480c427077.jpg,1,0,0,0,0,0,0
Internet_78fe9edeee909484.jpg,0,0,0,0,0,1,0
Gultyaeva_791813010f3f274f.jpg,0,0,0,0,0,0,1
ZindiTest_791d8fc30307078f.jpg,0,0,0,0,0,0,1
ZindiTest_793138b0787cecc8.jpg,0,0,0,0,0,1,0
Internet_7979bede1820c003.jpg,0,0,1,0,0,0,0
ZindiTrain_797dd89c9c9c0e0a.jpg,0,1,0,0,0,0,0
Internet_797e3a590d393218.jpg,0,1,0,0,0,0,0
Internet_797ece4f4b0b0a02.jpg,0,0,0,0,0,1,0
ZindiTest_79f6e2484142e378.jpg,0,0,0,0,0,1,0
pdd.jinr.ru_79f8f8200080e678.jpg,0,0,0,0,0,0,1
ZindiTest_79fd3978ff09081e.jpg,0,0,0,0,0,1,0
pdd.jinr.ru_7a3e3c3c3c1c1c1e.jpg,0,0,0,0,0,0,1
Internet_7a7b3f1d1e0fe707.jpg,0,0,0,0,0,0,1
Orlova_7a7b7979f1212000.jpg,0,0,0,0,0,1,0
Skolotneva_7b7f3f3730210300.jpg,0,0,0,0,0,1,0
pdd.jinr.ru_7b7f3f7c04070c06.jpg,1,0,0,0,0,0,0
Gultyaeva_7bdfd1c1e383c103.jpg,0,0,0,0,0,0,1
Gultyaeva_7bf7030303030706.jpg,0,0,0,0,0,0,1
Internet_7bff8e66e2848080.jpg,0,0,1,0,0,0,0
Orlova_7c3c3800007fffff.jpg,0,1,0,1,0,0,0
ZindiTrain_7c3e3f1f0b0f0f08.jpg,1,0,0,0,0,0,0
ZindiTrain_7c7081bfff6d2943.jpg,0,0,1,0,0,0,0
pdd.jinr.ru_7c7476666666e2e0.jpg,0,1,0,0,0,0,0
pdd.jinr.ru_7c78787878381c1c.jpg,0,1,0,0,0,0,0
Orlova_7c7c000001ddff7c.jpg,0,1,0,1,0,0,0
Internet_7c7c1c183e187e7c.jpg,0,0,0,0,0,0,1
Skolotneva_7c7c7c3c3c3c3000.jpg,0,0,0,0,0,1,0
ZindiTrain_7c7c7c7e7e7e7e7e.jpg,0,1,0,0,0,0,0
Orlova_7c7e787c7cfcec10.jpg,0,1,0,1,0,0,0
TgBot_7c7f7f7d7f7f7f00.jpg,1,0,0,0,0,0,0
Orlova_7cdd7d2dc9c88800.jpg,0,0,0,0,1,0,0
ZindiTest_7cecc88c8c9c0c09.jpg,0,0,0,0,0,0,1
Orlova_7cf8f0e0f0f0f070.jpg,0,1,0,0,0,0,0
ZindiTest_7cf8fa3b00010000.jpg,0,0,0,0,0,1,0
ZindiTest_7cf8fa3b00030000.jpg,0,0,0,0,0,1,0
ZindiTrain_7d78989a52701c58.jpg,0,0,0,0,0,1,0
TgBot_7d7e591b181030e0.jpg,0,1,0,0,1,0,0
ZindiTrain_7dfc60f87cf0e2e4.jpg,0,0,0,0,1,1,0
Orlova_7e02301fff503c38.jpg,0,1,0,1,0,0,0
Skolotneva_7e024264039b9bf1.jpg,0,0,0,0,0,1,0
Internet_7e1c1c3c7c3c1c1c.jpg,0,0,0,0,0,0,1
pdd.jinr.ru_7e36f6321010bc9c.jpg,0,0,1,0,0,0,0
TgBot_7e40c1e1e1f3f3f0.jpg,0,0,1,0,0,0,0
ZindiTrain_7e5e7e7e7e7a7a7a.jpg,0,1,0,0,0,0,0
Skolotneva_7e6e6666767e7e0c.jpg,0,0,1,0,0,0,0
Orlova_7e76240000ffffbf.jpg,0,1,0,1,0,0,0
Afonnikov_7e787abfcf810000.jpg,0,1,0,1,0,0,0
Orlova_7e7f100000d6ffff.jpg,0,1,0,1,0,0,0
Orlova_7e7f20008082ffff.jpg,0,1,0,1,0,0,0
TgBot_7e7f6f6d3f7f7f00.jpg,1,0,0,0,0,0,0
ZindiTest_7e7fef2716040424.jpg,0,0,0,0,0,1,0
Gultyaeva_7ee7c1603207cb89.jpg,0,0,0,0,0,0,1
Orlova_7ef2736f4c78e818.jpg,0,0,0,0,0,0,1
Internet_7efe3a1a5c4c4c04.jpg,0,0,1,0,0,0,0
ZindiTrain_7efefe7e3e301000.jpg,1,0,0,0,0,0,0
ZindiTrain_7effc7afecc08404.jpg,0,0,0,0,1,1,0
Internet_7f07070e59316040.jpg,0,0,1,0,0,0,0
Gultyaeva_7f0c13173ff7c743.jpg,0,0,0,1,0,0,1
ZindiTrain_7f1b1f3968733c24.jpg,0,0,0,0,0,1,0
ZindiTest_7f1cd80808181818.jpg,0,0,0,0,0,0,1
Gultyaeva_7f1f0787070743cb.jpg,0,1,0,1,0,0,0
Skolotneva_7f1f0f0f1f1fffbf.jpg,0,0,0,0,0,1,0
Gultyaeva_7f1f1f0703010000.jpg,0,0,0,1,0,0,1
Gultyaeva_7f1f1f0707010000.jpg,0,0,0,1,0,0,1
ZindiTrain_7f1fffff00000100.jpg,1,0,0,0,0,0,0
Bechtold_7f2fa7e0c0e08000.jpg,0,0,1,0,0,0,0
ZindiTrain_7f38ef1f0b0a4eec.jpg,0,0,0,0,1,0,0
SkolotnevaKelbin_7f3f1b1b191a3c1e.jpg,0,1,0,0,0,0,0
Gultyaeva_7f3f1f1f970743c3.jpg,0,1,0,1,0,0,0
Skolotneva_7f3f3f0703014040.jpg,1,0,0,1,0,0,0
TgBot_7f3f9f1e18bcf010.jpg,0,1,0,0,0,0,0
TgBot_7f40037373737340.jpg,0,0,1,0,0,0,0
ZindiTest_7f4b8303c7c6c04c.jpg,0,0,0,0,0,1,0
Orlova_7f5f07220706fbf1.jpg,0,1,0,0,0,0,0
Gultyaeva_7f5f0f0303010000.jpg,0,0,0,1,0,0,1
Gultyaeva_7f5f878787074343.jpg,0,1,0,1,0,0,0
Internet_7f727674c2030303.jpg,0,1,0,0,0,0,0
Gultyaeva_7f77714011137ff7.jpg,0,0,0,1,0,0,1
ZindiTrain_7f79b898f8780c00.jpg,0,1,0,0,0,0,0
ZindiTrain_7f7d7b5f18001000.jpg,0,1,0,0,0,0,0
Orlova_7f7e000081edbdbf.jpg,0,1,0,1,0,0,0
Gultyaeva_7f7e1e0e0c040000.jpg,0,0,0,1,0,0,1
ZindiTrain_7f7e6c7021090986.jpg,0,1,0,0,0,0,0
ZindiTest_7f7e7e387c24080c.jpg,0,0,0,0,0,0,1
Skolotneva_7f7f1f03707cffff.jpg,0,1,0,0,0,0,0
Gultyaeva_7f7f6d69404061f9.jpg,0,0,0,1,0,0,1
TgBot_7f7f707a06c28400.jpg,0,1,1,0,0,0,0
Gultyaeva_7f7f734101136f7b.jpg,0,0,0,1,0,0,1
Gultyaeva_7f7f7f4f67676780.jpg,0,0,0,1,0,0,1
Gultyaeva_7f7f7f6741014300.jpg,0,0,0,1,0,0,1
ZindiTest_7f7f7f6e6a604001.jpg,1,0,0,0,0,0,0
Gultyaeva_7f7f7f7f41417f00.jpg,0,0,0,1,0,0,1
Gultyaeva_7f7f7f7f6a627700.jpg,0,0,0,1,0,0,1
Gultyaeva_7f7f7f7f6b637700.jpg,0,0,0,1,0,0,1
Orlova_7f7f7f7f7e3c0000.jpg,0,1,0,1,0,0,0
pdd.jinr.ru_7f7f7f7f7e504400.jpg,0,1,0,0,0,0,0
Skolotneva_7f7fff7f0c033078.jpg,0,0,0,0,0,1,0
Skolotneva_7f7fffe800100000.jpg,1,0,0,0,0,0,0
ZindiTest_7f7ffff7b4700000.jpg,0,0,0,0,0,1,0
Orlova_7f7fffff7e1c0000.jpg,0,1,0,1,0,0,0
ZindiTest_7f87c7d191034342.jpg,0,0,0,0,0,1,0
ZindiTest_7f8f0303c7c6c048.jpg,0,0,0,0,0,1,0
Gultyaeva_7fbbfff1c1818101.jpg,0,0,0,1,0,0,1
Gultyaeva_7fbf271b03010103.jpg,0,0,0,0,0,0,1
Afonnikov_7fbfcf3d0061c180.jpg,0,1,0,1,0,0,0
Gultyaeva_7fed3b070343c367.jpg,0,1,0,1,0,0,0
Gultyaeva_7ff71783a0e1f1e0.jpg,0,0,0,0,0,0,1
ZindiTest_7ffbfcb4111486c0.jpg,1,0,0,0,0,0,0
Gultyaeva_7ffde3ed21038303.jpg,0,0,0,0,0,0,1
Bechtold_7ffdedc5f73e0400.jpg,0,0,1,0,1,0,0
ZindiTest_7ffebefdd0000020.jpg,0,0,0,0,0,1,0
Orlova_7fff0f0d49741000.jpg,0,0,1,0,1,0,0
Bechtold_7fff4f0d49741000.jpg,0,0,1,0,0,0,0
ZindiTrain_7fff7a7e0e000020.jpg,0,1,0,0,0,1,0
Gultyaeva_7fff7e742042cf83.jpg,0,0,0,1,0,0,1
Skolotneva_7fff7f2f13300000.jpg,1,0,0,0,0,0,0
Skolotneva_7fffbf0d09000002.jpg,1,0,0,0,0,0,0
Gultyaeva_7fffcb8b8b03030f.jpg,0,0,0,1,0,0,1
Bechtold_7fffd9c1c0c88082.jpg,0,1,0,0,1,0,0
Gultyaeva_7fffeb0307b32180.jpg,0,0,0,0,0,0,1
Gultyaeva_7ffffb0101011543.jpg,0,0,0,1,0,0,1
ZindiTest_7ffffefd10000000.jpg,1,0,0,0,0,0,0
Skolotneva_800000c0f8fdffff.jpg,0,0,0,1,0,1,0
Gultyaeva_800080c0e1efffff.jpg,0,0,0,1,0,0,1
ZindiTest_8000bf8f8f9a9080.jpg,0,1,0,0,0,0,0
Skolotneva_8000e0ff0000ff00.jpg,0,0,0,1,0,1,0
ZindiTest_801804507cffffef.jpg,0,0,0,0,0,1,0
ZindiTrain_8030e0779b21f8f8.jpg,0,0,0,0,1,0,0
TgBot_803fbff09398e4c0.jpg,0,0,1,0,0,0,0
Skolotneva_80808080f0ffffff.jpg,0,0,0,1,0,1,0
ZindiTest_8080c28497757c58.jpg,0,0,0,0,0,1,0
ZindiTest_8081a1e3e0e0d1e1.jpg,0,0,0,0,1,0,0
ZindiTrain_8083fef4c3ffe0c0.jpg,1,0,0,0,0,0,0
ZindiTrain_8088a9f9fff8b0f2.jpg,0,1,0,0,0,0,0
ZindiTrain_80981c3c3c3c1c3c.jpg,0,1,0,0,0,1,0
ZindiTest_80b6d2fcfe9cc040.jpg,0,1,0,0,0,0,0
Internet_80c040331b0e1f13.jpg,0,0,1,0,0,0,0
Skolotneva_80c098fe821ffffe.jpg,0,0,0,0,0,1,0
pdd.jinr.ru_80c0f0ffff0edbfb.jpg,0,1,0,0,0,0,0
ZindiTest_80c0f1fcf0f0d8c8.jpg,0,0,0,0,0,0,1
Skolotneva_80c38786c4c0a4c0.jpg,0,0,1,0,0,0,0
pdd.jinr.ru_80c4dfff7f00c0f8.jpg,1,0,0,0,0,0,0
Orlova_80e0e03871f1e0e0.jpg,0,0,0,0,1,0,0
Afonnikov_80f0f0f2f0f0f0f0.jpg,0,1,0,1,0,0,0
ZindiTrain_80f0f0fcb8983c3c.jpg,0,0,0,0,0,0,1
Internet_80f8f8f8f8e4f8c0.jpg,0,0,1,0,0,0,0
Skolotneva_810008849dfffdfc.jpg,0,0,0,1,0,1,0
Skolotneva_81833363e0f0e1e0.jpg,0,0,0,0,0,1,0
Internet_8191918981c585ff.jpg,0,0,1,0,0,0,0
ZindiTrain_8199bf7fff614103.jpg,0,0,0,0,0,0,1
Gultyaeva_820018d8f0f0f0f0.jpg,0,0,0,1,0,0,1
Orlova_821e1c30f0f0b6e6.jpg,0,1,0,0,0,0,0
ZindiTest_8232100c6ddc86f7.jpg,0,0,0,0,0,1,0
Orlova_82c0e0f0f0fcfc41.jpg,0,1,0,0,0,1,0
Bechtold_82c243ef9c9830f0.jpg,0,1,0,0,0,0,0
ZindiTest_830010b73ce47360.jpg,0,0,0,0,0,1,0
ZindiTest_8302009cb8e7f0ee.jpg,0,0,0,0,0,0,1
ZindiTest_8303ffffc0c08080.jpg,1,0,0,0,0,0,0
Gultyaeva_8313150017273d3c.jpg,0,1,0,1,0,0,0
Skolotneva_838383a303030303.jpg,1,0,0,1,0,0,0
ZindiTest_839efffff8780004.jpg,0,0,0,0,0,0,1
Gultyaeva_83c34f87c3636341.jpg,0,1,0,1,0,0,0
Gultyaeva_83f3f7e7e3034545.jpg,0,1,0,1,0,0,0
Gultyaeva_83fff7e7ff810100.jpg,0,1,0,1,0,0,0
TgBot_84acec8e8e9eae00.jpg,0,0,1,0,0,0,0
Internet_84c0f0fc3e0f0300.jpg,0,1,0,0,0,0,0
Orlova_8587c7c6c9696b4b.jpg,0,1,1,0,0,0,0
Afonnikov_8603cf0301077fff.jpg,0,1,0,1,0,0,0
pdd.jinr.ru_860607477ffe2124.jpg,0,1,0,0,0,0,0
Skolotneva_8787070707070303.jpg,1,0,0,1,0,0,0
ZindiTrain_878797b337131341.jpg,0,1,0,0,0,0,0
Afonnikov_8787c30303033fff.jpg,0,1,0,1,0,0,0
ZindiTrain_87cffefef8e02030.jpg,0,1,0,0,0,0,0
Skolotneva_87fffefcf8c08080.jpg,0,0,0,1,0,1,0
ZindiTrain_889cf8d0c1fc9c9e.jpg,0,0,0,0,0,0,1
ZindiTest_898d886c3d3d3d38.jpg,0,0,0,0,0,1,0
Orlova_8ac3c7e6c2c0c8d0.jpg,0,1,0,0,0,0,0
pdd.jinr.ru_8ccc6e3cb8180c03.jpg,0,0,1,0,0,0,0
ZindiTrain_8cd81f3f37351600.jpg,1,0,0,0,0,0,0
Internet_8cdedcccc4c8c8e8.jpg,0,0,0,0,0,1,0
Gultyaeva_8ce3fff7ffc30165.jpg,0,1,0,1,0,0,0
ZindiTest_8d1f0e1c0c187767.jpg,0,0,0,0,0,0,1
Gultyaeva_8d85c153182c0403.jpg,0,0,0,0,0,0,1
pdd.jinr.ru_8d9b8f81c1e1e4e1.jpg,0,1,0,0,0,0,0
Orlova_8dc6e2e0f0f8fc07.jpg,0,1,0,0,0,1,0
ZindiTrain_8dfcf7f8f8808064.jpg,1,0,0,0,0,0,0
ZindiTest_8e8c8e1e82af2306.jpg,0,0,0,0,0,0,1
Skolotneva_8ec79fffb6bcb420.jpg,0,0,0,0,0,1,0
Skolotneva_8ecffbd397274d0c.jpg,1,0,0,0,0,0,0
ZindiTrain_8eeccad8f0b0e0e0.jpg,0,0,0,0,1,0,0
Afonnikov_8efcf0d0c0800003.jpg,0,1,0,1,0,0,0
ZindiTrain_8f0f0084e0c0f8fc.jpg,1,0,0,1,0,0,0
Afonnikov_8f176703078fdf7f.jpg,0,1,0,1,0,0,0
Orlova_8f1b1f1f1f1f1f1f.jpg,0,1,0,0,0,0,0
Afonnikov_8f7f7f7f01180020.jpg,0,1,0,1,0,0,0
Gultyaeva_8f83ef2343636165.jpg,0,1,0,1,0,0,0
pdd.jinr.ru_8f87072363636070.jpg,0,1,0,0,0,0,0
ZindiTrain_8f8787a323203070.jpg,0,1,0,0,0,0,0
Skolotneva_8f8d093b330f1f0f.jpg,0,0,0,1,0,1,0
ZindiTest_8f8d8d8d8d8c8c0d.jpg,0,0,0,0,0,1,0
Skolotneva_8f8f05009f8f87cf.jpg,0,0,0,1,0,1,0
Internet_8f8fdf8b0b030303.jpg,0,0,0,0,1,0,0
Skolotneva_8f9797ceccc89990.jpg,0,0,0,0,0,1,0
Bechtold_8f9f8fcfdfcfc9d0.jpg,0,1,0,0,0,0,0
Skolotneva_8fcf0300c7c7c7c7.jpg,0,0,0,1,0,1,0
Gultyaeva_8febffe7c3c30b09.jpg,0,1,0,1,0,0,0
ZindiTest_8fef9fc1c0810343.jpg,0,0,0,0,0,1,0
Gultyaeva_8fefc7c7e7e30341.jpg,0,1,0,1,0,0,0
Gultyaeva_8fffe7c1c1030604.jpg,0,0,0,0,0,0,1
ZindiTest_90191bffb91bb3b8.jpg,0,0,0,0,0,0,1
ZindiTrain_9060f0ff7cfcf8f8.jpg,0,1,0,0,0,1,0
ZindiTrain_90a8f8ffff9090f0.jpg,0,0,0,0,0,0,1
ZindiTrain_90e0d898fcf6f0d8.jpg,0,0,0,0,0,0,1
ZindiTrain_90f8f8f0d0920303.jpg,0,1,0,0,0,1,0
ZindiTrain_9199191d1f9c1c70.jpg,0,1,0,0,0,0,0
ZindiTrain_91d0f0fedfc06084.jpg,0,1,0,0,0,0,0
pdd.jinr.ru_930a193b37bc2842.jpg,0,0,1,0,0,0,0
ZindiTrain_93181fc39fa70600.jpg,0,0,0,0,0,1,0
ZindiTrain_93272484ec3c7f77.jpg,0,1,0,0,0,0,0
plantix_9396f9f4fe703020.jpg,0,0,0,0,1,0,0
Gultyaeva_93d3e767f7a70101.jpg,0,1,0,1,0,0,0
Orlova_9696969696949080.jpg,0,1,1,0,0,0,0
ZindiTest_96fffcb8de13c004.jpg,0,0,0,0,0,1,0
ZindiTest_971df9fe7c440484.jpg,0,0,0,0,0,1,0
Skolotneva_97559dada8a8a8e8.jpg,0,0,0,0,0,1,0
Gultyaeva_97d36376f7010166.jpg,0,1,0,1,0,0,0
TgBot_97dc06800c013b77.jpg,0,1,0,0,0,0,0
ZindiTest_97fff838dc70dc04.jpg,0,0,0,0,0,1,0
Skolotneva_9800c08010383c7c.jpg,0,0,0,0,0,1,0
Skolotneva_98183c3c3c3c7e1e.jpg,0,0,0,0,1,0,0
ZindiTest_9818b8b838787878.jpg,0,0,0,0,0,0,1
TgBot_983cecfe6c9c1c1c.jpg,0,1,1,0,0,0,0
ZindiTrain_98790d0f0f030323.jpg,0,0,0,0,0,0,1
ZindiTest_98a13331f97a6f8e.jpg,0,0,0,0,0,0,1
pdd.jinr.ru_98c0c0e4fadf4f4f.jpg,0,0,0,0,0,0,1
ZindiTrain_98f8e4e04173e0b0.jpg,0,0,0,0,0,1,0
Internet_9919397c58181b1b.jpg,0,1,0,0,0,1,0
ZindiTest_9993f07860e0d0d3.jpg,0,0,0,0,0,0,1
ZindiTest_99989c3e1a18d8d8.jpg,0,1,0,0,0,1,0
pdd.jinr.ru_999f1f1e1c1e0f0d.jpg,0,0,0,0,0,0,1
pdd.jinr.ru_99cd2d373f1d9c3d.jpg,1,0,0,0,0,0,0
ZindiTrain_9aabbffde0e08000.jpg,0,1,0,0,0,0,0
Skolotneva_9b4868a4cce6e2f4.jpg,0,0,0,0,0,1,0
ZindiTest_9b9199998b094744.jpg,0,0,0,0,0,0,1
TgBot_9c1030f0f9e1f3f1.jpg,0,1,1,0,0,0,0
Skolotneva_9c883040c381e3ff.jpg,0,0,0,1,0,1,0
TgBot_9c8e9dfffe90e080.jpg,0,1,1,0,0,0,0
pdd.jinr.ru_9c9c9c9cbc3c9c98.jpg,1,0,0,0,0,0,0
Internet_9c9e8e8c9d1a1832.jpg,0,0,0,0,1,0,0
ZindiTest_9ccc4c9c1c3c1c9c.jpg,0,0,0,0,0,0,1
ZindiTrain_9ccecd52d85cd0b0.jpg,0,1,0,0,0,0,0
Skolotneva_9d89dadf6f7c604a.jpg,0,0,0,0,0,1,0
Internet_9e0a633e0f07030b.jpg,0,0,0,0,1,0,0
ZindiTrain_9e5c3d191c7f0400.jpg,0,1,0,0,0,0,0
ZindiTest_9e9cdc7f71303810.jpg,0,1,0,0,0,0,0
Skolotneva_9ebfbc397be78606.jpg,0,0,0,1,0,1,0
Internet_9edac84ac8dade1c.jpg,0,0,1,0,0,0,0
Gultyaeva_9edcc286de9693c3.jpg,0,0,0,0,0,0,1
Skolotneva_9f17c7e33381c0b0.jpg,0,0,0,0,0,1,0
Skolotneva_9f1f1f0f0f070300.jpg,0,0,0,1,0,1,0
Orlova_9f377f38395d1501.jpg,0,0,1,0,0,0,0
TgBot_9f3f7ffefce80004.jpg,0,1,0,0,0,0,0
ZindiTrain_9f8efe1f1f1f0f2e.jpg,0,1,0,0,0,0,0
SkolotnevaKelbin_9f8f070f163e0000.jpg,0,1,0,0,0,0,0
Skolotneva_9f99d1f1e1e1c1f1.jpg,0,0,0,0,0,1,0
SkolotnevaKelbin_9f9f07050f3e7c3b.jpg,0,1,0,0,0,0,0
Skolotneva_9f9fff0703030301.jpg,0,0,0,1,0,1,0
Afonnikov_9faf0303030b3f3f.jpg,0,1,0,1,0,0,0
Gultyaeva_9fbf3f1f07017f00.jpg,0,0,0,1,0,0,1
pdd.jinr.ru_a0a4a62727272723.jpg,0,1,0,0,0,0,0
Orlova_a0e0e0c0e0f0f831.jpg,0,1,0,0,0,0,0
ZindiTrain_a0e0f0f0f8f8fbfc.jpg,0,1,0,0,0,0,0
Gultyaeva_a1c080bbdf1f0f0f.jpg,0,0,0,0,0,0,1
ZindiTrain_a303131f1f0f8f0f.jpg,0,0,0,0,0,0,1
pdd.jinr.ru_a3270f1c3973c282.jpg,0,0,1,0,0,0,0
ZindiTest_a381c1c180c1c1ff.jpg,0,0,0,0,0,1,0
plantix_a38383e7b3934880.jpg,1,0,0,0,0,0,0
Orlova_a3a3838383818101.jpg,0,1,1,0,0,0,0
Internet_a3a78787878697dd.jpg,0,0,1,0,0,0,0
pdd.jinr.ru_a3f2f27c3e3e2f37.jpg,1,0,0,0,0,0,0
ZindiTrain_a48778fcfcf8f0d0.jpg,0,0,0,0,0,1,0
ZindiTrain_a4e464667676773b.jpg,0,0,0,0,0,0,1
Internet_a5a5a5a5a5a5a5ad.jpg,0,0,1,0,0,0,0
ZindiTrain_a6a424c4ecbf7c7d.jpg,0,1,0,0,0,1,0
pdd.jinr.ru_a6ae8c0cdc171f3c.jpg,0,0,1,0,0,0,0
TgBot_a6e8f8f87c3e3e6e.jpg,0,1,1,0,0,0,0
Orlova_a78b1f1d13375040.jpg,0,1,1,0,0,0,0
Gultyaeva_a78cc0661f8e9ad8.jpg,0,0,0,0,0,0,1
Skolotneva_a7a7a786c5a5a3a7.jpg,0,0,0,0,0,1,0
Orlova_a7c646ece8d0e0f0.jpg,0,1,0,0,0,0,0
Skolotneva_a880d8d0fcfcf8f8.jpg,0,0,0,0,0,1,0
ZindiTrain_a8b0f8f8d0b0fcf8.jpg,1,0,0,0,0,0,0
Internet_a9f9fbfa32be1810.jpg,0,0,0,0,0,1,0
ZindiTest_aba9b4aea8ace8c1.jpg,0,0,0,0,0,1,0
Internet_ae8f162cb9322000.jpg,0,0,1,0,0,0,0
Internet_ae8f362c3c726040.jpg,0,0,1,0,0,0,0
ZindiTrain_affbfd652f1f0c02.jpg,0,0,0,0,0,1,0
Skolotneva_b090f0f060383818.jpg,0,0,0,0,0,0,1
Skolotneva_b0be326061e1f0fc.jpg,0,0,0,1,0,1,0
ZindiTrain_b0c9c769e3f35113.jpg,0,0,1,0,0,0,0
Internet_b0d8ec8010ffdffe.jpg,0,1,0,0,0,0,0
ZindiTrain_b0f05818b8f8f87c.jpg,0,0,0,0,0,0,1
Gultyaeva_b0f0c0dd7bb080f0.jpg,0,0,0,0,0,0,1
ZindiTrain_b18181c0d0e0e060.jpg,0,1,0,0,0,0,1
Internet_b19b8ffffc800d1b.jpg,0,1,0,0,0,0,0
TgBot_b1b1b1b1b1b1b3f1.jpg,1,0,0,0,0,0,0
ZindiTest_b1e0f0f9f6f8eee2.jpg,0,1,0,0,0,0,0
Gultyaeva_b3b1f3b1312181a1.jpg,0,0,0,1,0,0,1
ZindiTrain_b475b5b69e86060f.jpg,0,1,0,0,0,0,0
ZindiTrain_b475b5b69e96060f.jpg,0,1,0,0,0,0,0
pdd.jinr.ru_b797170384343113.jpg,0,1,0,0,0,0,0
ZindiTrain_b79feb73633c0800.jpg,0,1,0,0,0,0,0
ZindiTrain_b7c7e6e1f0f0f0f0.jpg,0,0,0,0,0,0,1
plantix_b7e1a02327074951.jpg,1,0,0,1,0,0,0
ZindiTest_b83010c8f8f8f07f.jpg,0,0,0,0,0,1,0
Orlova_b8383e3e3c38b830.jpg,0,0,1,0,0,0,0
ZindiTrain_b8f00309fca7739f.jpg,0,0,0,0,0,0,1
pdd.jinr.ru_b8f0f058585818b8.jpg,0,0,0,0,0,0,1
ZindiTrain_b8f8bc3474959597.jpg,0,0,0,0,1,0,0
ZindiTrain_b8f8f8f0f0f8f3fa.jpg,0,0,0,0,1,0,0
Internet_b939383839191b1b.jpg,0,0,0,0,0,0,1
Internet_b9808182011b3f7f.jpg,0,0,0,0,1,0,0
ZindiTest_b9bf1d39369e8a08.jpg,0,0,0,0,0,1,0
ZindiTrain_bbf8f00040f7bd0e.jpg,0,0,0,0,0,0,1
Skolotneva_bc0300f7dcdcdcc0.jpg,0,0,0,1,0,1,0
plantix_bc3c3c3c3c3c3c38.jpg,0,0,0,0,1,0,0
ZindiTest_bc9fdff628100080.jpg,0,0,0,0,0,1,0
pdd.jinr.ru_bcb6dc181a8e8f4f.jpg,0,0,1,0,0,0,0
TgBot_bcbcf9dd1bdb8300.jpg,0,1,1,0,0,0,0
Internet_bcd85c9c3c385899.jpg,0,0,0,0,0,0,1
Orlova_bcfcbab8b0b4b410.jpg,0,0,0,0,0,1,0
Skolotneva_bcfcf9f0f8f8f8fc.jpg,0,0,0,1,0,1,0
ZindiTest_bd1e1e0c0861f8f8.jpg,0,0,0,0,0,1,0
Internet_be3c7cd8ed766200.jpg,0,1,0,0,0,0,0
ZindiTrain_be9ddf1d1d1f0a0e.jpg,0,0,0,0,0,0,1
ZindiTest_befc1cd87cfcd6dc.jpg,0,1,0,0,0,1,0
Skolotneva_beff6e48d8c0c0c0.jpg,0,0,0,0,0,1,0
ZindiTest_bf17171e1a321207.jpg,0,0,0,0,0,1,0
Bechtold_bf1e0f1b8f0604e0.jpg,0,1,1,0,1,0,0
ZindiTest_bf1e8c0c0c189cf8.jpg,0,0,0,0,0,1,0
Gultyaeva_bf1f0f0b03034303.jpg,0,0,0,1,0,0,1
ZindiTrain_bf1f180a8f9ff1e3.jpg,0,1,0,0,0,1,0
TgBot_bf3b9fbf7de0c001.jpg,0,0,1,0,0,1,0
Orlova_bf3e0e2fe5862227.jpg,0,1,0,0,0,0,0
Internet_bf3e3f373f0501c1.jpg,0,0,0,0,1,0,0
Gultyaeva_bf3f070503c30103.jpg,0,0,0,0,0,0,1
